Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011]
"Egypt, Arab Rep.",EGY,Stock market total value traded to GDP (%),GFDD.DM.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1796661,0.2353476,0.3184842,0.3785442,0.4009796,0.8563823,1.222678,2.299441,5.278924,6.467946,7.726413,10.08894,7.317369,3.357255,3.276917,5.281952,17.19082,33.904,38.52586,39.98322,33.2102,20.82016,12.38185
"Egypt, Arab Rep.",EGY,Stock market turnover ratio (%),GFDD.EM.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.464434,7.802966,7.056949,6.958141,4.730453,19.00102,10.92293,22.16042,33.50389,22.13146,31.6425,36.0804,15.27352,10.92477,13.30507,18.31784,42.85657,53.80758,45.84408,56.1337,59.19915,42.72552,33.90921
"Egypt, Arab Rep.",EGY,Stock price volatility,GFDD.SM.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.79762,27.96572,31.20538,22.71921,26.9656,27.9754,26.47668,31.09519,26.67656,22.75512,40.18073,32.42923,27.0559
"Egypt, Arab Rep.",EGY,Total factoring volume to GDP (%),GFDD.OI.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.001,0.004,0.022,0.043,0.084,0.124,0.112
"Egypt, Arab Rep.",EGY,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.3,85.5,,,
"Egypt, Arab Rep.",EGY,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.941,47.825,42.201,60.394,59.035,67.437,52.184,54.902
"Egypt, Arab Rep.",EGY,Working capital financed by banks (%),GFDD.AI.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,3,,,
El Salvador,SLV,5-bank asset concentration,GFDD.OI.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.40427,100,89.66895,88.78117,88.70747,91.90101,87.28183,91.97849,90.09003,87.7909,88.94685,87.92496,83.60798,81.12733
El Salvador,SLV,"ATMs per 100,000 adults",GFDD.AI.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75311,23.01318,24.22715,25.63154,28.10029,29.34082,29.36699,31.28997
El Salvador,SLV,Account at a formal financial institution (% age 15+),GFDD.AI.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.76462
El Salvador,SLV,Account used for business purposes (% age 15+),GFDD.AI.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565913
El Salvador,SLV,Account used to receive government payments (% age 15+),GFDD.AI.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.039248
El Salvador,SLV,Account used to receive remittances (% age 15+),GFDD.AI.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51349
El Salvador,SLV,Account used to receive wages (% age 15+),GFDD.AI.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.760712
El Salvador,SLV,Bank Z-score,GFDD.SI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.50685,16.33476,15.9426,16.95702,18.0685,19.81628,21.27962,23.69633,23.02136,24.28226,24.4504,27.2555,29.70158
El Salvador,SLV,"Bank accounts per 1,000 adults",GFDD.AI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,"Bank branches per 100,000 adults",GFDD.AI.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.08601,,
El Salvador,SLV,Bank capital to total assets (%),GFDD.SI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,6.9,8.5,9.4,9.7,11.1,11.8,11.8,12.6,13.2,13.9,13.9
El Salvador,SLV,Bank concentration (%),GFDD.OI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.28364,84.56044,72.79055,72.80127,71.7907,74.982,71.38831,72.68106,64.38874,62.41307,63.3535,63.9128,60.3946,58.19482
El Salvador,SLV,Bank cost to income ratio (%),GFDD.EI.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.48884,84.49795,66.53429,58.24231,58.40316,59.42065,60.73143,55.30964,49.26565,48.83646,50.28595,52.3496,41.40361,45.36553
El Salvador,SLV,Bank credit to bank deposits (%),GFDD.SI.04,198.8584,171.4069,148.5926,129.5329,133.3749,132.345,128.332,129.3813,123.7663,124.9613,125.4222,125.5408,115.1288,120.3733,122.7023,102.8816,98.8718,105.2526,110.405,125.7772,116.2521,107.3254,115.824,110.6194,101.7277,101.9817,97.55805,101.7551,100.6188,104.046,75.46733,73.6427,75.36497,70.47767,81.05191,94.22063,91.80031,96.92625,99.41415,100.9718,106.2449,90.85808,93.28857,100.9223,102.5165,109.1552,107.4293,99.71904,103.9195,93.45599,88.85888,94.14652
El Salvador,SLV,Bank deposits to GDP (%),GFDD.OI.02,,5.088269,4.932032,5.555264,6.092008,6.32494,6.45407,6.546083,6.583235,6.75506,6.898405,7.190298,7.843508,8.234813,8.400008,9.002276,8.615603,8.302202,8.640779,8.100267,8.055058,9.202645,9.695702,9.386907,9.473154,9.643236,6.820801,4.517084,4.199479,3.829437,3.669833,2.816461,2.798189,3.045634,3.70664,4.005856,4.291065,4.554677,4.642013,4.783512,4.796312,4.892245,4.912253,4.664537,4.563633,4.368601,4.316421,4.547685,4.709989,4.925579,5.015242,4.827394
El Salvador,SLV,Bank lending-deposit spread,GFDD.EI.02,,,,,,,,,,,,,,,,,,,,,,,,2.5,1.5,1.5,2,2,2,2.25,3.167,3.553,4.912,4.143,5.461,4.714,4.59,4.282,4.666,4.719,4.643,,,,,,,,,,,
El Salvador,SLV,Bank net interest margin (%),GFDD.EI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.668428,10.60008,6.654477,6.212917,5.559264,5.454446,5.805026,6.628048,5.829324,5.631808,5.862837,2.801585,5.936178
El Salvador,SLV,Bank noninterest income to total income (%),GFDD.EI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.63305,14.83842,6.61901,4.93989,6.121974,8.393167,11.68,10.27411,14.15828,15.99769,17.3285,17.07115,33.03865,23.9467
El Salvador,SLV,Bank nonperforming loans to gross loans (%),GFDD.SI.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,3.5,2.8,2.3,1.9,1.9,2.1,2.8,3.7,3.9,3.6
El Salvador,SLV,Bank overhead costs to total assets (%),GFDD.EI.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.005769,5.988284,3.169278,2.999112,2.895642,2.967694,2.860316,3.209764,2.876103,2.888478,3.088174,3.335631,3.462977
El Salvador,SLV,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,11.8,12.2,12.8,13.4,13.5,13.8,13.8,15.1,16.5,17.5,17.1
El Salvador,SLV,"Bank return on assets (%, after tax)",GFDD.EI.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2854195,0.8561676,1.026646,1.075829,0.9957667,1.074775,1.109555,1.862591,1.372234,1.136147,0.5431033,1.227519,2.202098
El Salvador,SLV,"Bank return on assets (%, before tax)",GFDD.EI.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2522671,1.05594,1.127857,1.162603,1.048186,1.150738,1.343248,2.289107,1.764913,1.504377,0.7277259,1.719824,2.858427
El Salvador,SLV,"Bank return on equity (%, after tax)",GFDD.EI.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.469771,9.718637,11.95697,12.39954,10.67942,10.55517,10.02924,15.70264,11.2539,8.920915,4.005413,8.523928,14.56525
El Salvador,SLV,"Bank return on equity (%, before tax)",GFDD.EI.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.066746,11.98632,13.13574,13.39966,11.24161,11.30119,12.14158,19.2984,14.47431,11.81222,5.367014,11.94251,18.90638
El Salvador,SLV,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,SLV,Boone indicator,GFDD.OI.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.339969,-0.0897811,-0.0710729,-0.0763076,-0.0968877,-0.0711808,-0.0646142,-0.0730389,-0.0607933,-0.0633981,-0.0363937,-0.0652506,-0.0610144
El Salvador,SLV,Central bank assets to GDP (%),GFDD.DI.06,,1.336534,1.580438,1.663035,1.530253,1.485072,1.665332,1.814175,2.064637,2.532855,2.590419,2.67787,2.975451,2.69682,3.047243,3.915733,3.508324,3.364651,3.601636,4.092482,6.8898,11.00766,10.61595,7.754099,7.372705,7.067787,4.151754,2.292925,2.090378,2.058472,2.209431,1.707684,1.53592,1.288991,1.085935,0.8717985,0.7734703,0.6839718,0.6078697,0.5733532,0.5776451,0.6203691,0.6486071,0.6190398,0.5943555,0.5510641,0.5043647,0.4627195,0.4581263,0.4760611,0.4497182,0.4196826
El Salvador,SLV,Checks used to make payments (% age 15+),GFDD.AI.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6306188
El Salvador,SLV,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,,,,,,,,,,,,,,,,,,,,,,,,7.301,7.319,5.578,4.507,5.584,4.75,5.169,7.165,4.425,3.896,3.906,4.143,7.336,8.308,13.992,13.665,15.845,16.552,16.195,15.678,15.744,15.913,22.979,27.384,39.264,41.855,39.156,36.214,34.263
El Salvador,SLV,"Consumer price index (2005=100, December)",GFDD.OE.01,2.28179,2.183786,2.237049,2.294573,2.294573,2.315879,2.277529,2.345706,2.381925,2.4011,2.435188,2.420274,2.545975,2.746244,3.325747,3.82642,4.026689,4.627496,5.24734,6.023947,7.146877,7.975957,9.046414,10.42647,11.40247,15.04412,19.60931,23.45561,27.73219,34.24414,40.86629,44.8805,53.82832,60.33616,65.70284,73.17421,78.56242,80.075,83.45004,82.59955,86.14145,87.36874,89.80716,92.06795,97.01477,101.1488,106.0848,111.2362,117.335,117.424,119.9251,125.9842
El Salvador,SLV,"Consumer price index (2005=100, average)",GFDD.OE.02,2.276819,2.215744,2.217875,2.252673,2.292265,2.30274,2.275399,2.308777,2.367366,2.36275,2.429329,2.440159,2.477621,2.63599,3.081447,3.669649,3.927797,4.392074,4.970499,5.702984,6.69342,7.683855,8.585086,9.728131,10.84756,13.26965,17.50731,21.86042,26.18029,30.79695,38.18796,43.68804,48.59037,57.58284,63.67845,70.06518,76.9238,80.37778,82.42506,82.8494,84.73115,87.90926,89.54923,91.44803,95.51924,100,104.0371,108.8005,116.6966,117.3242,118.7078,124.7963
El Salvador,SLV,Credit card (% age 15+),GFDD.AI.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.325394
El Salvador,SLV,Credit to government and state owned enterprises to GDP (%),GFDD.EI.08,,,,,,,,,,,,,,,,,,,,,0.376,1.794,1.498,1.95,2.509,3.251,2.298,2.525,2.184,3.006,1.477,1.806,1.4,1.678,1.945,1.653,1.652,1.311,0.776,1.131,2.778,4.43,3.021,3.268,3.894,3.365,2.289,2.539,2.19,3.293,2.926,2.953
El Salvador,SLV,Debit card (% age 15+),GFDD.AI.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.94102
El Salvador,SLV,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,90.72916,84.59308,82.28076,82.39712,85.64697,84.68622,82.68532,82.2521,78.48083,75.81672,78.45055,76.33133,75.99205,80.62731,74.14357,70.68314,72.42979,71.84272,73.57048,67.9128,51.45633,47.33385,57.45514,60.92796,57.67678,62.43545,67.90018,68.41536,69.23011,65.46869,57.77352,56.98494,62.43889,67.1265,78.64441,83.02977,85.65131,87.68292,89.26587,89.76514,90.18147,88.54494,88.25761,89.20467,89.71687,90.50436,91.11142,91.82865,91.56583,91.57443,91.674,92.06608
El Salvador,SLV,Deposit money banks' assets to GDP (%),GFDD.DI.02,,9.452958,7.966271,7.754375,8.114827,8.51702,8.507904,8.534347,8.426459,8.509338,8.745885,9.126693,9.503309,9.802805,10.3626,10.29893,8.847161,8.705894,9.593867,9.853224,10.06407,10.70953,11.44309,11.21117,10.72316,10.57526,7.415416,4.905136,4.61139,4.254646,3.705521,2.297415,2.264724,2.379323,3.031754,3.70467,4.172508,4.467908,4.673665,4.901305,5.187668,5.216217,4.944588,4.880993,5.045354,5.025589,4.983774,4.966022,5.060301,5.171219,4.91908,4.742313
El Salvador,SLV,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.20928
El Salvador,SLV,Domestic credit to private sector (% of GDP),GFDD.DI.14,22.56394,21.00402,18.1073,18.74451,19.95185,,,,,,,,,,,,,,,,,,,,,,,,,,16.89178,17.821,19.57995,21.53099,30.97803,34.88506,36.83645,40.29512,41.87291,43.7634,45.18198,40.82653,40.3298,41.74603,41.83494,42.92678,43.36317,43.60572,42.99891,42.36352,40.87651,39.75399
El Salvador,SLV,Electronic payments used to make payments (% age 15+),GFDD.AI.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.005618
El Salvador,SLV,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.8246,289.3454,320.9577,232.8133,222.6647,156.5875,149.9119,147.4553,55.69778,65.12084,83.3126,232.1833,202.215,231.3467,234.8777,207.3891,209.2502
El Salvador,SLV,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.2193,230.7572,235.4698,189.0202,181.0164,105.5946,100.2285,96.28555,18.66089,15.17647,14.56977,143.2569,97.7153,110.6133,113.432,88.75127,80.87583
El Salvador,SLV,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.60528,58.58821,85.48785,43.79313,41.64836,50.99293,49.68345,51.16971,37.03688,49.94437,68.74283,88.92631,104.4997,120.7334,121.4457,118.6378,128.3743
El Salvador,SLV,Financial system deposits to GDP (%),GFDD.DI.08,,5.088269,4.932032,5.555264,6.092008,6.32494,6.45407,6.546083,6.583235,6.75506,6.898405,7.190298,7.843508,8.234813,8.400008,9.002276,8.615603,8.302202,8.640779,8.100267,8.055058,9.202645,9.695702,9.386907,9.473154,9.643236,6.820801,4.517084,4.199479,3.829437,3.669833,2.816461,2.798189,3.045634,3.70664,4.005856,4.291065,4.554677,4.642013,4.783512,4.796312,4.892245,4.912253,4.664537,4.563633,4.368601,4.316421,4.547685,4.709989,4.925579,5.015242,4.827394
El Salvador,SLV,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,,,,26.6,
El Salvador,SLV,Firms not needing a loan (%),GFDD.AI.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2,,,,36.1,
El Salvador,SLV,Firms using banks to finance investments (%),GFDD.AI.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,,,,31.7,
El Salvador,SLV,Firms using banks to finance working capital (%),GFDD.AI.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,44.5,
El Salvador,SLV,Firms whose recent loan application was rejected (%),GFDD.AI.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Firms with a bank loan or line of credit (%),GFDD.AI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9,,,,53.1,
El Salvador,SLV,Firms with a checking or savings account (%),GFDD.AI.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9,,,,94.7,
El Salvador,SLV,Foreign bank assets among total bank assets (%),GFDD.OI.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,80,80,97,97,96,,
El Salvador,SLV,Foreign banks among total banks (%),GFDD.OI.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,25,46,46,46,54,58,58,67,67,73,82,90,90,90,,
El Salvador,SLV,GDP (Current USD),NY.GDP.MKTP.CD,625600000,636240000,706080000,746159936,822439936,,,,,,,,,,,,,,,,,,,,,,,,,,4800907894.73684,5310996633.41646,5954671445.63919,6937988505.74713,8085554285.71429,9500491428.57143,10315542857.1429,11134716450.0974,12008418171.4286,12464655104,13134147768,13812744074.3771,14306700000,15046700000,15798300000,17093800000,18550700000,20104900000,21431000000,20661000000,21418300000,23139000000
El Salvador,SLV,GDP per capita (Constant 2005 USD),NY.GDP.PCAP.KD,1678.89677072989,1685.91876600358,1828.70771556444,1847.27481836236,1956.50662259735,1998.87587202977,2079.10133477979,2129.80579880062,2137.94764919317,2152.48705645024,2157.39225379997,2181.7512261248,2255.74639948647,2306.54005798259,2371.71105136091,2385.85555884314,2452.67490913926,2565.88455627655,2650.8337637093,2494.51871372864,2164.01731529747,1907.59719463972,1761.19967742456,1763.48618460626,1763.17434081505,1750.74613497685,1731.52335444166,1752.69714567909,1762.93303328063,1756.33054463917,1815.40511408179,1852.21410351521,1960.93261199191,2073.03173317915,2167.31547440314,2277.73031480516,2293.16013729093,2370.73599762222,2443.02285792082,2512.87539900955,2554.05741782524,2586.20888956976,2636.59529602693,2687.81769666512,2728.08614319257,2814.93504034063,2913.46531486404,3012.36053997965,3036.45066797016,2926.23461923377,2949.61372872271,2996.6662444762
El Salvador,SLV,GNI (Current USD),NY.GNP.MKTP.CD,621679936,632119936,700959936,740359936,816239936,,,,,,,,,,,,,,,,,,,,,,,,,,4698907894.73684,5189696633.41646,5857971445.63919,6809288505.74713,7980754285.71429,9403691428.57143,10220242857.1429,10971416450.0974,11845418171.4286,12182555104,12881047768,13547044074.3771,13983300000,14623600000,15340400000,16603500000,18113200000,19648600000,21042000000,20104900000,20877300000,22462800000
El Salvador,SLV,Global leasing volume to GDP (%),GFDD.OI.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Gross portfolio debt assets to GDP (%),GFDD.DM.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,0.733,8.535,20.532,34.843,44.935,34.687,29.004,29.833,19.854,4.808,9.618,5.061
El Salvador,SLV,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.399,13.518,22.191,58.021,81.559,86.933,91.42,128.262,113.969,64.209,94.722,116.392,106.184
El Salvador,SLV,Gross portfolio equity assets to GDP (%),GFDD.DM.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.128,15.909,15.145,14.283,3.884,3.6,4.277,4.228,5.243,5.103,4.918
El Salvador,SLV,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,,,,,,,,,,
El Salvador,SLV,H-statistic,GFDD.OI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994,0.925
El Salvador,SLV,Insurance company assets to GDP (%),GFDD.DI.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.516,20.195,19.357,19.703,17.979,19.298,21.24,24.012,25.535,
El Salvador,SLV,International debt issues to GDP (%),GFDD.DM.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.334604,2.756856,8.762559,14.15246,15.88325,16.9149,18.13067,18.09132,17.18786,19.19324,19.93822,18.2239
El Salvador,SLV,Investments financed by banks (%),GFDD.AI.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,,,,20.7,
El Salvador,SLV,Investments financed by equity or stock sales (%),GFDD.AM.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2.4,
El Salvador,SLV,Lerner index,GFDD.OI.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193629,0.221165,0.274127,0.243394,0.485275,0.463612,0.497869,0.427122,0.4344,0.488113,0.284113,0.26622,0.235456,0.268483,0.36878,0.386857
El Salvador,SLV,Life insurance premium volume to GDP (%),GFDD.DI.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,0.29,0.294,0.266,0.254,0.283,0.318,0.484,0.542,0.622,0.636,0.666,0.638,0.59,0.61,0.587,0.677,0.741,0.749,
El Salvador,SLV,Liquid assets to deposits and short term funding (%),GFDD.SI.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.98875,23.09811,30.11906,40.73843,20.12008,20.47955,18.01868,19.42614,17.25573,20.43366,20.39239,24.37688,24.07486,21.25937
El Salvador,SLV,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,257.5936,264.0114,280.7207,337.9022,377.117,383.3427,404.706,401.2592,399.3103,415.0025,416.9314,445.8715,528.7075,576.5564,599.0056,678.3262,846.9995,897.7898,921.1833,887.1094,827.202,839.5778,862.9089,921.5817,1026.007,1276.608,392.9188,398.2881,427.9389,463.4554,224.3383,257.1212,254.372,349.4868,473.6746,516.5604,568.9465,618.4637,663.2853,702.8023,690.4081,696.0967,660.7246,654.0276,647.1037,656.5427,717.1025,813.6529,814.4346,829.0027,856.7269,824.5038
El Salvador,SLV,Liquid liabilities to GDP (%),GFDD.DI.05,,7.926595,7.395556,7.989047,8.54189,8.640579,8.61693,8.722017,8.72438,8.886345,9.04179,9.321966,10.12606,10.5341,10.69441,11.296,10.92017,10.69513,11.11565,11.04042,11.47989,12.68993,13.2096,12.57543,12.32278,12.47435,8.721822,5.665954,5.249366,4.89676,4.816606,3.621309,3.514799,3.691801,4.346742,4.583778,4.785937,4.968871,5.029578,5.226248,5.242893,5.128047,4.925976,4.610816,4.479995,4.281192,4.256965,4.510391,4.687209,4.868839,4.919604,4.732962
El Salvador,SLV,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.896487
El Salvador,SLV,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.011661
El Salvador,SLV,Loan from an employer in the past year (% age 15+),GFDD.AI.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.342758
El Salvador,SLV,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.278349
El Salvador,SLV,Loan in the past year (% age 15+),GFDD.AI.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.25309
El Salvador,SLV,Loan through store credit in the past year (% age 15+),GFDD.AI.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46574
El Salvador,SLV,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.431194,8.249687,12.38469,10.31776,13.30161,13.36212,13.08936,14.18916,7.144423,7.177988,10.83434,11.67611,10.37061,10.62946,9.341271,8.166923,8.452009
El Salvador,SLV,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1347138,-0.1332399,,,,3.152369,,,,,,,3.87203,,
El Salvador,SLV,Loans requiring collateral (%),GFDD.AI.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.4,,,,79.1,
El Salvador,SLV,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
El Salvador,SLV,Mobile phone used to send money (% age 15+),GFDD.AI.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3130421
El Salvador,SLV,Mutual fund assets to GDP (%),GFDD.DI.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1078464,0.2086878,0.1832965,0.1694286,0.4524866,0.4555781,0.1979357,0.2114784,1.220052,2.308908,2.545386
El Salvador,SLV,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Nonlife insurance premium volume to GDP (%),GFDD.DI.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.697,0.804,0.862,0.891,0.868,0.837,0.717,0.705,0.756,0.812,1.11,1.249,1.255,1.198,1.109,1.136,1.15,1.12,1.1,1.09,
