Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011]
Ghana,GHA,GDP per capita (Constant 2005 USD),NY.GDP.PCAP.KD,481.613597309768,482.588197817777,486.895906515645,493.177581811318,489.99514659665,483.996874618006,452.791496831438,457.076180718802,449.634840044867,466.633148042728,500.117339942744,512.476111042381,485.62709225092,485.392282675625,504.927342573425,431.940575429632,408.706495399238,411.172587026715,438.9310747837,419.930099806484,412.095607802724,386.370377575812,348.020434163213,320.772313539149,336.733790434263,342.606575142468,349.755440376843,356.292686917645,366.234691182982,374.59017057217,376.590140944296,385.559932512256,389.421117279274,397.127820755465,399.386414784638,405.350467722419,413.925106432173,421.492070950506,431.471019426407,440.275753899453,445.87682724052,452.455031749706,461.036763604544,472.698184771461,486.380035871451,501.864294709112,520.267844071977,539.666476249241,570.36368375523,578.585778029801,610.183656796357,685.983567301861
Ghana,GHA,GNI (Current USD),NY.GNP.MKTP.CD,1203783134.19905,1282784138.17204,1368508513.09987,1515864791.5706,1714767753.00446,2026849281.15912,2106970576.47206,1710594249.47461,1616411933.24017,1913906318.14479,2170806490.86528,2372537126.29677,2084904824.58922,2447112727.47794,2874969017.9337,2787872415.58171,2744957735.57522,3178085814.85714,3654048736.1788,4006125485.5286,4426348190.90601,4209534741.64998,4025490271.37627,4021119720.14337,4364504444.42174,4424969421.09297,5601280737.26674,4936760006.53061,5066670480.32072,5133900796.26658,5776766772.49842,6481338713.30681,6309844011.24748,5856545277.39746,5335306765.85041,6331276585.80169,6789330175.87012,6757631953.35171,7330208917.97955,7554234563.2296,4835890963.3499,5206790290.94096,6036759714.93264,7467741593.55407,8683238557.87622,10600896501.1252,20282927645.7189,24617472257.3008,28412006060.4427,25884508666.5424,31765460445.3381,37921926003.4064
Ghana,GHA,Global leasing volume to GDP (%),GFDD.OI.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Gross portfolio debt assets to GDP (%),GFDD.DM.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322,1.773,1.539,1.857,1.627,
Ghana,GHA,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.029,2.629,0.799,0.988,
Ghana,GHA,Gross portfolio equity assets to GDP (%),GFDD.DM.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504,0.733,
Ghana,GHA,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.698,2.587,
Ghana,GHA,H-statistic,GFDD.OI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324
Ghana,GHA,Insurance company assets to GDP (%),GFDD.DI.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,0.96,1.098,0.96,0.616,0.842,1.985,1.976,,
Ghana,GHA,International debt issues to GDP (%),GFDD.DM.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.529747,2.607076,2.37352,1.91185
Ghana,GHA,Investments financed by banks (%),GFDD.AI.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,,
Ghana,GHA,Investments financed by equity or stock sales (%),GFDD.AM.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,
Ghana,GHA,Lerner index,GFDD.OI.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233508,0.138488,0.398566,0.387807,0.015755,,0.400604,0.401417,0.429082,0.479059,0.43758,0.31377,0.207744,0.220982,0.301963,0.396562
Ghana,GHA,Life insurance premium volume to GDP (%),GFDD.DI.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.053,0.058,0.053,0.058,0.054,0.063,0.069,0.083,0.08,0.116,0.137,0.183,0.214,0.277,0.321,0.265,0.292,0.302,0.333,,
Ghana,GHA,Liquid assets to deposits and short term funding (%),GFDD.SI.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.44493,21.31479,14.70565,23.66001,51.35833,40.98005,32.56587,41.52903,36.32965,28.02789,30.65394,40.31607,43.13233,40.08179
Ghana,GHA,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,,,,,,,,,,,,,,,,,,,,,,,,,527.9999,743.7074,1087.911,798.9073,1119.159,1102.736,1177.513,1191.726,1410.919,1145.752,1238.201,1358.398,1423.384,1578.195,1824.797,1464.624,1092.546,1358.563,1716.606,2134.647,2576.714,2724.51,3753.487,5085.519,5668.864,5865.903,7364.806,9093.187
Ghana,GHA,Liquid liabilities to GDP (%),GFDD.DI.05,,,,,20.80672,21.37168,21.27924,20.76014,20.05483,18.73091,18.59638,19.15989,21.05622,21.21306,19.50593,23.08136,26.6913,27.06743,19.46305,19.77012,16.54839,15.46175,14.03996,11.91709,10.16163,11.6299,11.27932,12.18361,13.05803,14.21129,13.53458,13.74625,17.12902,18.17098,18.44123,19.31014,18.08051,20.99538,22.24482,22.25351,23.22207,24.02273,25.64511,28.22216,29.33219,28.8446,18.48951,21.521,23.83314,26.31084,26.57555,27.51459
Ghana,GHA,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.751857
Ghana,GHA,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.384355
Ghana,GHA,Loan from an employer in the past year (% age 15+),GFDD.AI.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.040695
Ghana,GHA,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76263
Ghana,GHA,Loan in the past year (% age 15+),GFDD.AI.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.57214
Ghana,GHA,Loan through store credit in the past year (% age 15+),GFDD.AI.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.331756
Ghana,GHA,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45835,13.58722,16.77445,17.50852,16.98602,21.47366,18.23186,19.57446,19.3902,17.84625,12.26253,9.171859,9.504136,8.139359,11.93293,13.25109,12.22375
Ghana,GHA,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.029368,,,,
Ghana,GHA,Loans requiring collateral (%),GFDD.AI.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8,,,,
Ghana,GHA,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9296082
Ghana,GHA,Mobile phone used to send money (% age 15+),GFDD.AI.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.024972
Ghana,GHA,Mutual fund assets to GDP (%),GFDD.DI.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Nonlife insurance premium volume to GDP (%),GFDD.DI.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406,0.379,0.439,0.466,0.449,0.447,0.442,0.514,0.666,0.576,0.744,0.71,0.77,0.863,0.882,0.943,0.613,0.613,0.62,0.6,0.563,
Ghana,GHA,"Number of listed companies per 1,000,000 people",GFDD.OM.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8641863,0.9695124,0.9429654,1.040438,1.133589,1.223124,1.195324,1.16869,1.196673,1.168657,1.140287,1.21296,1.231425,1.391854,1.402916,1.458006,1.420602,1.514487,1.477321,1.442532,1.450402
Ghana,GHA,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Outstanding international private debt securities to GDP (%),GFDD.DM.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Outstanding international public debt securities to GDP (%),GFDD.DM.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.529747,2.607076,2.37352,1.91185
Ghana,GHA,Pension fund assets to GDP (%),GFDD.DI.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Population (Total),SP.POP.TOTL,6652516,6866780,7085698,7303664,7513510,7710761,7891194,8057629,8221194,8397508,8597133,8827429,9083737,9350286,9604475,9831636,10023738,10190202,10354855,10551189,10802497,11118132,11488683,11895742,12311805,12716887,13104616,13480997,13853171,14233006,14628693,15043053,15471695,15907265,16339278,16760926,17169151,17568461,17968830,18384302,18825034,19293392,19786307,20301686,20835514,21384034,21947779,22525659,23110139,23691533,24262901,24820706
Ghana,GHA,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,,,,,6.99183,7.399448,8.748528,7.913827,7.765382,8.380231,8.453529,10.53271,11.16603,7.052628,4.87806,5.58638,5.668107,5.267969,3.232185,2.747611,2.107422,1.782944,1.518749,1.388531,1.69057,2.438867,2.813037,2.969204,2.835369,4.047607,4.694624,3.920431,4.081985,4.404208,4.392951,4.513859,4.767452,6.727929,8.306471,10.27017,11.66036,11.18755,10.56101,10.91205,11.59653,13.49697,9.682309,11.63883,13.5643,14.80882,13.7782,13.21664
Ghana,GHA,Private credit by deposit money banks to GDP (%),GFDD.DI.01,,,,,6.99183,7.399448,8.748528,7.913827,7.765382,8.380231,8.453529,10.53271,11.16603,7.052628,4.87806,5.58638,5.668107,5.267969,3.232185,2.747611,2.107422,1.782944,1.518749,1.388531,1.69057,2.438867,2.813037,2.969204,2.835369,4.047607,4.694624,3.920431,4.081985,4.404208,4.392951,4.513859,4.767452,6.727929,8.306471,10.27017,11.66036,11.18755,10.56101,10.91205,11.59653,13.49697,9.682309,11.63883,13.5643,14.80882,13.7782,13.21664
Ghana,GHA,Provisions to nonperforming loans (%),GFDD.SI.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4,67.2,58.6,,,,,65.5,93.9,86.1,81.4,68.7,70.6,76.2
Ghana,GHA,Remittance inflows to GDP (%),GFDD.OI.13,,,,,,,,,,,,,,,,,,,,0.031658,0.020246,0.033156,0.037166,0.012324,0.106521,0.093243,0.010476,0.013794,0.115433,0.114247,0.101882,0.093895,0.113777,0.16921,0.288265,0.266222,0.396655,0.37728,0.394276,0.397766,0.65023,0.863614,0.705783,0.852909,0.927455,0.924205,0.515688,0.47405,0.442038,0.440589,0.422239,0.38317
Ghana,GHA,Saved any money in the past year (% age 15+),GFDD.AI.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.62661
Ghana,GHA,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.13857
Ghana,GHA,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.539186
Ghana,GHA,Small firms with a bank loan or line of credit (%),GFDD.AI.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
Ghana,GHA,Stock market capitalization to GDP (%),GFDD.DM.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.166898,1.492464,15.82489,26.40226,20.07281,17.84212,16.7141,14.31312,9.802378,8.815208,9.855996,14.31781,22.90582,21.25121,12.03024,11.44169,9.676173,10.1514,9.481073,8.441205
Ghana,GHA,"Stock market return (%, year-on-year)",GFDD.OM.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.205175
Ghana,GHA,Stock market total value traded to GDP (%),GFDD.DM.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6366369,0.781115,0.2489625,0.4582634,0.7223473,0.5261197,0.2342642,0.2009971,0.1920199,0.3685459,0.6278191,0.6484751,0.3025557,0.3208192,0.4339278,0.3499555,0.2497202,0.3031985
Ghana,GHA,Stock market turnover ratio (%),GFDD.EM.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.612693,8.701888,1.289003,1.221576,3.985107,4.797846,2.232275,2.067817,2.834476,1.859347,4.159811,3.223616,2.975899,2.136921,3.845104,5.431962,2.190491,3.327477,4.135598
Ghana,GHA,Stock price volatility,GFDD.SM.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Total factoring volume to GDP (%),GFDD.OI.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.3,,,,
Ghana,GHA,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Working capital financed by banks (%),GFDD.AI.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,
Guatemala,GTM,5-bank asset concentration,GFDD.OI.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.88832,40.02157,43.85532,54.50093,58.00331,60.60167,63.0558,64.40905,75.40282,79.07035,79.33885,79.61216,79.81726,80.92139
Guatemala,GTM,"ATMs per 100,000 adults",GFDD.AI.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Account at a formal financial institution (% age 15+),GFDD.AI.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.31888
Guatemala,GTM,Account used for business purposes (% age 15+),GFDD.AI.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.528004
Guatemala,GTM,Account used to receive government payments (% age 15+),GFDD.AI.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.488271
Guatemala,GTM,Account used to receive remittances (% age 15+),GFDD.AI.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.343032
Guatemala,GTM,Account used to receive wages (% age 15+),GFDD.AI.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0221
Guatemala,GTM,Bank Z-score,GFDD.SI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.48553,16.76251,8.990817,9.098594,9.284142,10.71426,15.89044,14.44446,16.42393,19.0892,19.01161,19.13597,18.22333
Guatemala,GTM,"Bank accounts per 1,000 adults",GFDD.AI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Bank branches per 100,000 adults",GFDD.AI.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.74129,18.52392,18.17319,28.96889,31.8042,34.38232,35.17241,37.12049
Guatemala,GTM,Bank capital to total assets (%),GFDD.SI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.9,9,8.9,8.5,8.2,9.2,10.3,10.5,10.3,9.4
Guatemala,GTM,Bank concentration (%),GFDD.OI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.90063,25.81069,29.34583,39.71329,42.91154,45.7396,46.98495,49.71262,61.86639,64.70053,66.20979,66.4675,66.62559,67.68568
Guatemala,GTM,Bank cost to income ratio (%),GFDD.EI.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.93325,79.33405,84.21433,81.35339,82.7794,74.45213,71.49909,72.32237,68.34383,71.92506,63.347,63.01047,61.88693,59.96624
Guatemala,GTM,Bank credit to bank deposits (%),GFDD.SI.04,144.5055,145.3728,133.9817,133.3002,127.7269,129.9543,121.5608,115.5231,111.0998,104.7725,95.15748,86.37771,73.67993,67.27512,77.39315,69.97549,63.24554,69.04952,76.26538,86.64674,94.3399,92.9812,83.54899,97.95033,96.42946,82.68836,74.51577,87.10215,82.24622,79.27161,90.20189,64.66557,75.49541,82.79186,104.8918,129.95,134.8897,117.9328,123.0285,134.0744,108.4534,94.15609,87.20483,74.70674,72.62468,67.01367,74.08736,75.59734,74.70254,64.45376,59.61687,60.75382
Guatemala,GTM,Bank deposits to GDP (%),GFDD.OI.02,,6.949348,7.277353,7.518116,8.602158,9.544436,10.2217,11.35087,11.69255,12.24751,12.67333,13.71196,15.65892,16.62845,15.24773,15.88813,17.18724,16.96374,17.75341,17.11542,16.26863,17.25796,19.38374,20.24888,19.55843,20.15037,18.99313,18.50442,18.1811,18.04404,14.90653,15.00947,17.65007,16.53789,14.551,13.58774,13.73438,14.16264,15.17588,15.26519,16.08039,20.87703,22.45266,28.16875,33.44692,34.83,35.45597,34.60631,34.70208,36.29906,37.65105,37.52226
Guatemala,GTM,Bank lending-deposit spread,GFDD.EI.02,,,,,,,,,,,,,,,,,,,,,2,2,2.5,3,3,3,3,3,3,3,5.058,9.675,9.05,12.1,13.242,13.292,15.067,12.81,11.121,11.55,10.711,10.203,9.949,10.196,9.621,8.684,8.259,8.073,8.313,8.273,7.889,8.186
Guatemala,GTM,Bank net interest margin (%),GFDD.EI.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.143173,7.851814,7.263064,7.177079,6.784157,6.637527,6.625389,5.72404,6.649866,7.719977,6.903042,7.202042,7.60521
Guatemala,GTM,Bank noninterest income to total income (%),GFDD.EI.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.66745,13.18627,11.29465,12.86175,12.989,15.74757,17.80751,15.72551,14.93509,11.02262,16.46337,18.06916,18.75794,18.14583
Guatemala,GTM,Bank nonperforming loans to gross loans (%),GFDD.SI.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.9,6.5,7.1,2.4,2.3,1.6,2.3,2.7,2.1,1.6
Guatemala,GTM,Bank overhead costs to total assets (%),GFDD.EI.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.326859,5.72113,5.194588,5.244167,4.667351,4.63305,4.57069,3.779172,4.396597,4.766322,4.226251,4.348465,4.468819
Guatemala,GTM,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,14.9,15.6,14.5,13.7,13.6,13.8,13.5,15.9,15.7,15.3
Guatemala,GTM,"Bank return on assets (%, after tax)",GFDD.EI.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09225,0.9509968,0.2157478,0.3610817,0.4084167,1.193522,1.388347,1.361855,1.52356,2.072973,1.65144,1.793699,1.871552
Guatemala,GTM,"Bank return on assets (%, before tax)",GFDD.EI.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.352437,1.142282,0.469074,0.5471617,0.6628376,1.467206,1.701832,1.695439,1.860957,2.541583,2.035571,2.243992,2.29907
Guatemala,GTM,"Bank return on equity (%, after tax)",GFDD.EI.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.81054,10.03217,11.28726,8.523692,12.5388,15.73105,16.61071,17.74718,19.68225,23.14302,17.30323,18.49953,20.06511
Guatemala,GTM,"Bank return on equity (%, before tax)",GFDD.EI.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.86215,12.05006,14.16428,10.66959,15.42501,18.86546,20.36137,22.09432,24.04095,28.37465,21.32803,23.14369,24.64857
Guatemala,GTM,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,GTM,Boone indicator,GFDD.OI.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2248244,-0.2298937,-0.1606204,-0.1488236,-0.1498152,-0.1163559,-0.1095941,-0.1064269,-0.1141092,-0.1111902,-0.0951673,-0.0986027,-0.0856143
Guatemala,GTM,Central bank assets to GDP (%),GFDD.DI.06,,2.705137,2.697586,2.701863,3.163894,3.571097,3.775317,3.621301,3.099839,2.997949,3.230513,3.848595,4.487655,3.619484,3.527381,4.12043,4.252072,4.675649,4.945187,4.529455,5.006847,8.265066,13.33427,17.29827,18.48619,19.1893,17.46603,16.24641,15.97913,15.20074,12.20175,11.92592,13.11347,12.07756,11.42825,10.71427,10.8461,10.34833,8.895299,8.268335,8.434365,10.43258,9.938674,8.742273,8.467217,8.516297,8.05633,7.326077,6.764269,6.340857,5.944543,5.485707
Guatemala,GTM,Checks used to make payments (% age 15+),GFDD.AI.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.723915
Guatemala,GTM,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,,,,,,,,,,,,,,,,,,,,,,,,4.232,4.446,6.912,7.19,7.397,6.032,4.542,5.621,4.901,4.818,5.219,4.606,5.035,6.165,6.959,8.735,9.084,10.466,12.153,9.448,9.016,8.85,8.191,9.444,14.335,14.731,12.482,11.369,12.134
Guatemala,GTM,"Consumer price index (2005=100, December)",GFDD.OE.01,2.318277,2.391211,2.353008,2.382529,2.353008,2.332169,2.401631,2.379056,2.483248,2.517978,2.538817,2.545763,2.573548,3.021574,3.851639,3.882896,4.56254,4.895004,5.340648,6.076313,6.628062,7.201032,7.059558,7.653749,8.049877,10.58226,13.29857,14.6355,16.24123,19.15559,30.77062,33.59303,38.20508,41.6712,46.50254,50.50626,55.98838,59.97795,64.46268,67.6317,71.06899,77.40125,82.2979,87.11638,95.15428,103.3059,109.2899,118.8487,130.0207,129.6583,136.6502,145.1225
Guatemala,GTM,"Consumer price index (2005=100, average)",GFDD.OE.02,2.353731,2.340707,2.388751,2.392369,2.387738,2.368636,2.384844,2.396421,2.442584,2.493812,2.552275,2.540698,2.554156,2.906529,3.385957,3.831524,4.242455,4.76532,5.160268,5.745617,6.367514,7.095516,7.117327,7.44036,7.693834,9.131564,12.50395,14.04484,15.56628,17.33883,24.48622,32.60743,35.88314,40.12442,44.48005,48.22145,53.55326,58.49778,62.3665,65.61805,69.54042,74.60705,80.67456,85.19514,91.65176,100,106.5609,113.83,126.7563,129.1128,134.0959,142.4305
Guatemala,GTM,Credit card (% age 15+),GFDD.AI.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.911695
Guatemala,GTM,Credit to government and state owned enterprises to GDP (%),GFDD.EI.08,,,,,,,,,,,,,,,,,,,,,0.779,0.954,1.434,0.677,0.522,1.352,2.068,1.478,0.374,0.83,0.725,4.446,3.276,2.849,3.908,1.568,1.873,2.82,2.035,1.811,2.374,3.524,3.409,4.141,5.412,9.424,11.388,11.582,10.524,12.013,12.777,13.236
Guatemala,GTM,Debit card (% age 15+),GFDD.AI.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99528
Guatemala,GTM,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,80.45283,77.73252,80.61224,77.60596,79.0443,77.02523,78.83448,80.20286,83.28541,81.21895,79.56754,75.75339,76.40763,84.21165,74.28848,79.34393,73.50092,74.19325,74.97029,78.3065,73.13718,62.51752,54.02119,51.62696,51.25174,47.86916,49.28414,51.81591,49.00192,50.81806,53.23361,53.58031,56.31229,57.31965,61.33821,65.27805,63.99807,67.86993,71.61969,72.69678,70.59847,68.88234,72.06374,77.39962,77.67369,79.64548,82.71008,83.95599,84.91122,85.23885,85.97153,87.0146
Guatemala,GTM,Deposit money banks' assets to GDP (%),GFDD.DI.02,,10.20213,10.26068,10.15766,11.47019,12.63991,13.35185,14.08448,13.881,13.86068,13.22967,13.28958,14.29456,14.63631,13.41053,13.76265,13.72042,13.2206,14.51972,14.8369,15.41197,17.01286,18.20822,19.34846,19.57805,18.89606,16.476,16.61968,16.23224,15.12523,13.15473,13.68522,16.00749,15.89186,16.73737,18.55156,19.81703,20.0455,20.56815,21.4353,21.27797,24.01855,23.66838,26.14149,29.23077,31.46131,34.99627,36.65641,36.67159,36.15035,35.35048,35.15454
Guatemala,GTM,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.42586
